time(s),temp_rise(℃）
428,12.9
429,13
430,13.1
431,12.9
432,13.1
433,13.1
434,13.1
435,13.1
436,13
437,13
438,13
439,13.1
440,13.1
441,13.2
442,13.1
443,13.2
444,13
445,12.9
446,13
447,13.1
448,13.1
449,13
450,13.1
451,13
452,13
453,13.1
454,13.1
455,13.2
456,13.3
457,13.3
458,13.3
459,13.4
460,13.3
461,13.1
462,13
463,13
464,12.8
465,12.7
466,12.5
467,12.3
468,12.3
469,12.6
470,12.7
471,12.7
472,12.7
473,12.7
474,12.7
475,12.9
476,12.9
477,13
478,13
479,13
480,12.9
481,12.9
482,12.8
483,12.7
484,12.6
485,12.7
486,12.7
487,12.8
488,12.7
489,12.6
490,12.6
491,12.5
492,12.6
493,12.8
494,13
495,13.2
496,13.4
497,13.5
498,13.6
499,13.6
500,13.7
501,13.8
502,13.6
503,13.5
504,13.6
505,13.5
506,13.5
507,13.6
508,13.6
509,13.5
510,13.4
511,13.4
512,13.4
513,13.4
514,13.3
515,13.1
516,13.1
517,13.1
518,12.8
519,12.8
520,12.8
521,12.8
522,12.7
523,12.7
524,12.7
525,12.7
526,12.9
527,12.9
528,12.9
529,12.9
530,13
531,12.9
532,13
533,13.2
534,13.3
535,13.2
536,13.3
537,13.2
538,13.4
539,13.5
540,13.4
541,13.3
542,13.4
543,13.4
544,13.5
545,13.4
546,13.3
547,13.3
548,13.3
549,13.1
550,12.9
551,12.9
552,12.9
553,12.9
554,12.8
555,13
556,12.8
557,12.9
558,12.8
559,12.6
560,12.4
561,12.4
562,12.5
563,12.6
564,12.6
565,12.5
566,12.6
567,12.7
568,12.7
569,12.8
570,12.6
571,12.5
572,12.3
573,12.3
574,12.6
575,12.6
576,12.5
577,12.4
578,12.4
579,12.4
580,12.4
581,12.4
582,12.4
583,12.5
584,12.6
585,12.4
586,12.5
587,12.4
588,12.6
589,12.5
590,12.4
591,12.4
592,12.3
593,12.4
594,12.3
595,12.4
596,12.5
597,12.4
598,12.5
