time(s),temp_rise(℃）
406,4.55
407,4.55
408,4.45
409,4.4
410,4.5
411,4.5
412,4.5
413,4.45
414,4.5
415,4.45
416,4.4
417,4.5
418,4.5
419,4.35
420,4.3
421,4.25
422,4.25
423,4.25
424,4.3
425,4.35
426,4.4
427,4.35
428,4.3
429,4.25
430,4.25
431,4.4
432,4.4
433,4.3
434,4.35
435,4.25
436,4.4
437,4.5
438,4.45
439,4.4
440,4.25
441,4.3
442,4.45
443,4.5
444,4.5
445,4.45
446,4.35
447,4.3
448,4.4
449,4.15
450,4.25
451,4.2
452,4.15
453,4.2
454,4.25
455,4.25
456,4.4
457,4.35
458,4.4
459,4.4
460,4.4
461,4.3
462,4.3
463,4.25
464,4.4
465,4.45
466,4.45
467,4.4
468,4.35
469,4.3
470,4.3
471,4.4
472,4.4
473,4.4
474,4.35
475,4.35
476,4.45
477,4.35
478,4.3
479,4.25
480,4.2
481,4.3
482,4.2
483,4.25
484,4.35
485,4.4
486,4.3
487,4.25
488,4.25
489,4.35
490,4.4
491,4.3
492,4.25
493,4.25
494,4.25
495,4.35
496,4.35
497,4.4
498,4.35
499,4.25
500,4.25
501,4.25
502,4.25
503,4.35
504,4.4
505,4.4
506,4.3
507,4.3
508,4.25
509,4.2
510,4.1
511,4.1
512,4.15
513,4.05
514,4.15
515,4.1
516,4.15
517,4.2
518,4.25
519,4.25
520,4.25
521,4.25
522,4.25
523,4.3
524,4.45
525,4.35
526,4.3
527,4.3
528,4.25
529,4.2
530,4.2
531,4.3
532,4.25
533,4.3
534,4.25
535,4.1
536,4.3
537,4.25
538,4.1
539,3.9
540,4.05
541,4.05
542,3.95
543,4
544,4.1
545,4.05
546,4.15
547,4.15
548,4.15
549,4.1
550,4.15
551,4.15
552,4.15
553,4.25
554,4.3
555,4.25
556,4.35
557,4.4
558,4.3
559,4.4
560,4.35
561,4.35
562,4.45
563,4.35
564,4.3
565,4.4
566,4.5
567,4.55
568,4.5
569,4.3
570,4.3
571,4.4
572,4.5
573,4.4
574,4.4
575,4.35
576,4.4
577,4.35
578,4.45
579,4.5
580,4.4
581,4.5
582,4.6
583,4.65
584,4.6
585,4.5
586,4.6
587,4.55
588,4.6
589,4.4
590,4.35
591,4.2
592,4.2
593,4.25
594,4.35
595,4.25
596,4.35
597,4.4
598,4.4
599,4.4
