time(s),temp_rise(℃）
422,33.2
423,33.2
424,33
425,33
426,33
427,33.1
428,33.2
429,33.2
430,33.3
431,33.2
432,33.2
433,33.2
434,33.3
435,33.1
436,33
437,33.1
438,33.2
439,33.1
440,33.1
441,33
442,33
443,33.2
444,33.2
445,33
446,33
447,33
448,32.8
449,32.9
450,32.9
451,32.9
452,33.1
453,33
454,32.8
455,32.9
456,33
457,33
458,33.2
459,33.2
460,33.3
461,33.4
462,33.4
463,33.5
464,33.4
465,33.4
466,33.4
467,33.4
468,33.3
469,33.3
470,33.1
471,33
472,33
473,33
474,33
475,33.1
476,33.2
477,33.2
478,33.3
479,33.3
480,33.3
481,33.2
482,33
483,32.6
484,32.8
485,32.8
486,32.6
487,32.5
488,32.7
489,33
490,33.1
491,33.2
492,33.3
493,33.4
494,33.4
495,33.5
496,33.3
497,33.4
498,33.5
499,33.3
500,33.4
501,33.5
502,33.5
503,33.2
504,32.7
505,32.3
506,31.8
507,31.4
508,30.8
509,30.6
510,30.5
511,30.1
512,30.3
513,30.5
514,30.8
515,31.2
516,31.3
517,31.5
518,31.6
519,31.9
520,32.2
521,32.3
522,32.4
523,32.3
524,32.3
525,32.4
526,32.4
527,32.5
528,32.5
529,32.3
530,32.3
531,32.2
532,32.1
533,32.1
534,32.2
535,32.5
536,32.6
537,32.7
538,32.7
539,32.7
540,32.5
541,32.6
542,32.3
543,32.6
544,32.6
545,32.6
546,32.5
547,32.5
548,32.3
549,32.4
550,32.5
551,32.5
552,32.4
553,32.5
554,32.4
555,32.5
556,32.6
557,32.7
558,32.6
559,32.7
560,32.8
561,32.8
562,32.7
563,32.6
564,32.7
565,32.9
566,33
567,32.5
568,32.1
569,32
570,32
571,32.3
572,32.4
573,32.4
574,31.9
575,32.1
576,32.2
577,32.5
578,32.6
579,32.8
580,32.8
581,32.9
582,32.9
583,32.9
584,32.9
585,32.9
586,32.9
587,32.8
588,32.8
589,32.8
590,32.9
591,32.9
592,32.6
593,32
594,32
595,31.8
596,31.6
597,31.4
598,31.5
599,32
600,32.2
