time(s),temp_rise(℃）
210,44.1
211,44.1
212,44.15
213,44.3
214,44.35
215,44.5
216,44.55
217,44.7
218,45
219,44.95
220,44.8
221,44.65
222,44.45
223,44.35
224,44.2
225,44.1
226,44.15
227,44.1
228,44.2
229,44.5
230,44.95
231,45.6
232,46.05
233,46.15
234,46.1
235,46.1
236,46.15
237,46.25
238,46.4
239,46.55
240,46.55
241,46.6
242,46.65
243,46.55
244,46.7
245,46.85
246,47
247,47.1
248,47.2
249,47.4
250,47.4
251,47.4
252,47.3
253,47
254,47
255,47.3
256,47.6
257,47.6
258,47.75
259,47.35
260,46.75
261,46.55
262,46.15
263,46.15
264,46.1
265,46.2
266,46
267,45.75
268,45.35
269,45.05
270,44.8
271,44.9
272,44.95
273,44.9
274,44.7
275,44.55
276,44.65
277,44.65
278,44.7
279,44.7
280,44.8
281,44.9
282,44.9
283,44.95
284,45.2
285,45.2
286,44.95
287,44.95
288,45
289,45.05
290,45.05
291,45.05
292,44.75
293,44.5
294,44.65
295,44.7
296,44.7
297,44.6
298,44.5
299,44.35
300,44.3
301,44.2
302,44.1
303,43.9
304,43.8
305,43.8
306,43.75
307,43.75
308,43.65
309,43.6
310,43.45
311,43.3
312,43.25
313,43.15
314,43
315,43
316,43
317,43
318,42.9
319,42.85
320,42.85
321,42.75
322,42.7
323,42.55
324,42.55
325,42.5
326,42.45
327,42.5
328,42.65
329,43
330,43.25
331,43.65
332,43.9
333,44.05
334,44.15
335,44.15
336,44.05
337,44
338,44
339,44.15
340,44.2
341,44.45
342,44.5
343,44.45
344,44.45
345,44.55
346,44.6
347,44.7
348,44.9
349,44.95
350,45.15
351,45.1
352,45
353,45.05
354,45
355,44.9
356,44.8
357,44.65
358,44.55
359,44.5
360,44.4
361,44.35
362,44.3
363,44.45
364,45
365,45.15
366,45.1
367,45.1
368,45
369,45.2
370,45.3
371,45.5
372,45.65
373,45.4
374,45.1
375,44.95
376,44.75
377,44.65
378,44.5
379,44.55
380,44.7
381,44.85
382,44.9
383,44.75
384,44.6
385,44.55
386,44.4
387,44.45
388,44.5
389,44.65
390,44.9
391,45.4
392,45.55
393,45.4
394,45.4
395,45.65
396,45.85
397,46
398,45.9
399,45.75
400,45.6
401,45.6
402,45.85
403,46
404,45.9
405,45.8
406,45.65
407,45.55
408,45.6
409,45.5
410,45.6
411,45.7
412,45.7
413,45.45
414,45.3
415,45.15
416,45.05
417,45
418,44.65
419,44.35
420,44.05
421,43.6
422,42.8
423,43.05
424,43.5
425,43.95
426,44.3
427,44.1
428,43.05
429,42.3
430,42.15
431,42.85
432,42.35
433,41.95
434,42
435,42.15
436,42.25
437,41.5
438,40.8
439,40.35
440,40
441,39.75
442,40.6
443,41.35
444,41.5
445,41.5
446,42.1
447,42.4
448,43.55
449,44.4
450,45.4
451,46.2
452,46.8
453,46.8
454,46.75
455,46.75
456,46.6
457,46.55
458,46.65
459,46.5
460,46.3
461,46
462,45.55
463,45.35
464,45.25
465,45.05
466,44.7
467,44.5
468,44.55
469,44.4
470,44.5
471,44.35
472,44.35
473,44.3
474,44.2
475,44.05
476,44.45
477,44.5
478,43.9
479,43.95
480,44.1
481,44.1
482,44.2
483,44.5
484,44.5
485,43.9
486,43.45
487,42.4
488,41.45
489,42.1
490,42.35
491,42.6
492,43.25
493,43.8
494,44
495,44.15
496,44
497,43.75
498,43.6
499,43.4
500,43.4
501,43.45
502,43.4
503,43.45
504,43.5
505,43.5
506,43.5
507,43.65
508,43.85
509,44
510,44.2
511,44.25
512,44.2
513,44.15
514,44.1
515,44.1
516,44.2
517,44.2
518,44.05
519,43.9
520,43.8
521,43.85
522,43.9
523,43.85
524,43.75
525,43.7
526,43.65
527,43.7
528,43.9
529,44.1
530,44.55
531,44.65
532,44.8
533,45.25
534,45.5
535,45.55
536,45.5
537,45.5
538,45.4
539,45.3
540,45.3
541,45.2
542,45.15
543,44.85
544,44.8
545,44.75
546,44.5
547,44.4
548,44.4
549,44.35
550,44.2
551,44.1
552,44.1
553,44.2
554,44.5
555,44.9
556,45.2
557,45.5
558,45.9
559,46.1
560,46.35
561,46.4
562,46.15
563,45.75
564,45.5
565,45.15
566,45
567,44.9
568,44.7
569,44.6
570,44.6
571,44.45
572,43.15
573,42.05
574,41.35
575,40.7
576,40.45
577,41.15
578,42
579,42.65
580,43.05
581,43.05
582,42.7
583,42.35
584,42.1
585,41.85
586,41.95
587,42.6
588,43.2
589,44
590,44.6
591,44.7
592,44.7
593,44.9
594,45.25
595,45.05
596,45.05
597,45.15
598,45.05
599,45.05
