time(s),temp_rise(℃）
450,25.4
451,25.6
452,25.9
453,26.1
454,26.3
455,26.1
456,26.2
457,26.5
458,26.6
459,26.4
460,26.3
461,26.1
462,25.5
463,25.4
464,25.5
465,25.4
466,25.9
467,26.3
468,26.3
469,26.1
470,26.2
471,26.1
472,25.9
473,26
474,25.9
475,26
476,26.1
477,26.3
478,26.6
479,26.9
480,26.8
481,26.7
482,26.6
483,26.5
484,26.6
485,26.8
486,27
487,27.1
488,26.8
489,26.6
490,26.4
491,26.3
492,26.2
493,26.4
494,26.5
495,26.5
496,26.5
497,26.4
498,26.5
499,26.6
500,26.5
501,26.2
502,25.9
503,25.4
504,25.4
505,25
506,24.6
507,24.2
508,24.5
509,24.6
510,24.3
511,23.9
512,23.6
513,23.2
514,23.5
515,23.6
516,23.6
517,23.9
518,23.9
519,24.1
520,23.9
521,24
522,24.4
523,24.7
524,25.1
525,25.2
526,25.6
527,25.9
528,26.2
529,26.4
530,26.4
531,26.1
532,25.9
533,25.4
534,25.1
535,25.2
536,25.1
537,25.2
538,25.4
539,25.7
540,26
541,25.9
542,26
543,26.2
544,26.3
545,26.4
546,26.5
547,26.6
548,26.8
549,26.9
550,27
551,26.9
552,27
553,26.9
554,26.9
555,27.1
556,27
557,26.9
558,27
559,27.2
560,27.3
561,27.3
562,27.3
563,27.1
564,26.9
565,26.7
566,26.7
567,26.9
568,27
569,26.4
570,25.8
571,26.1
572,26
573,26.4
574,26.6
575,26.7
576,26.9
577,27
578,27
579,27.3
580,27.1
581,26.8
582,26.8
583,26.7
584,26.7
585,26.9
586,26.3
587,25.9
588,25.9
589,26
590,25.9
591,26.2
592,26.1
593,26.4
594,26.6
595,26.8
596,27
597,26.7
598,26.8
599,26.8
600,26.7
