time(s),temp_rise(℃）
238,27.4
239,27.6
240,27.55
241,27.55
242,27.5
243,27.4
244,27.3
245,27.3
246,27.4
247,27.4
248,27.4
249,27.55
250,27.75
251,27.95
252,27.95
253,27.95
254,27.9
255,27.9
256,27.85
257,27.95
258,28
259,28.05
260,28.1
261,28
262,27.9
263,27.75
264,27.65
265,27.45
266,27.45
267,27.35
268,27.3
269,27.3
270,27.25
271,27.3
272,27.35
273,27.25
274,27.3
275,27.35
276,27.55
277,27.65
278,27.6
279,27.65
280,27.75
281,27.85
282,27.8
283,27.65
284,27.55
285,27.5
286,27.55
287,27.6
288,27.45
289,27.3
290,27.3
291,27.05
292,27
293,27.25
294,27.35
295,27.4
296,27.4
297,27.45
298,27.5
299,27.4
300,27.1
301,27.1
302,27.5
303,27.4
304,27.4
305,27.75
306,28.1
307,28.15
308,28.55
309,28.75
310,28.8
311,28.9
312,28.85
313,28.7
314,28.55
315,28.35
316,28.2
317,27.95
318,27.85
319,27.85
320,27.65
321,27.6
322,27.5
323,27.45
324,27.5
325,27.45
326,27.4
327,27.3
328,27.25
329,27.25
330,27.2
331,27.25
332,27.25
333,27.35
334,27.45
335,27.35
336,27.3
337,27.3
338,27.35
339,27.3
340,27.3
341,27.3
342,27.35
343,27.45
344,27.5
345,27.5
346,27.5
347,27.5
348,27.55
349,27.5
350,27.55
351,27.6
352,27.55
353,27.55
354,27.5
355,27.55
356,27.6
357,27.75
358,27.8
359,27.85
360,27.75
361,27.85
362,27.9
363,27.9
364,27.85
365,27.8
366,27.6
367,27.6
368,27.55
369,27.55
370,27.5
371,27.5
372,27.45
373,27.45
374,27.6
375,27.5
376,27.4
377,27.35
378,27.25
379,27.15
380,27.1
381,27.15
382,27.2
383,27.3
384,27.25
385,27.35
386,27.45
387,27.55
388,27.65
389,27.65
390,27.7
391,27.65
392,27.65
393,27.5
394,27.5
395,27.45
396,27.4
397,27.45
398,27.45
399,27.55
400,27.55
401,27.55
402,27.55
403,27.5
404,27.45
405,27.45
406,27.4
407,27.45
408,27.45
409,27.45
410,27.45
411,27.45
412,27.45
413,27.45
414,27.4
415,27.3
416,27.25
417,27.25
418,27.25
419,27.3
420,27.3
421,27.35
422,27.35
423,27.2
424,27.25
425,27.25
426,27.2
427,27.1
428,27
429,26.9
430,26.9
431,26.85
432,26.75
433,26.65
434,26.65
435,26.7
436,26.6
437,26.55
438,26.4
439,25.95
440,26.2
441,26.4
442,26.6
443,26.75
444,26.85
445,26.9
446,26.9
447,26.9
448,26.85
449,26.95
450,26.9
451,26.85
452,26.8
453,26.8
454,26.85
455,27
456,27
457,27
458,26.95
459,26.9
460,26.9
461,27.05
462,27
463,26.95
464,26.9
465,26.9
466,26.75
467,26.8
468,26.85
469,26.7
470,26.8
471,26.85
472,26.85
473,26.95
474,27
475,27
476,27
477,27.05
478,27
479,27
480,27.1
481,27.25
482,27.25
483,27.25
484,27.4
485,27.5
486,27.65
487,27.7
488,27.75
489,27.7
490,27.75
491,27.6
492,27.4
493,27.25
494,27.1
495,26.95
496,26.9
497,26.85
498,26.9
499,26.8
500,26.85
501,26.8
502,26.8
503,26.75
504,26.75
505,26.75
506,26.65
507,26.6
508,26.55
509,26.45
510,26.35
511,26.25
512,26.2
513,26.45
514,26.6
515,26.6
516,26.5
517,26.45
518,26.45
519,26.4
520,26.35
521,26.3
522,26.25
523,26.2
524,26.25
525,26.45
526,26.5
527,26.55
528,26.8
529,26.8
530,26.8
531,26.85
532,27.05
533,27.15
534,27.15
535,27.1
536,27.1
537,27
538,26.8
539,26.75
540,26.65
541,26.6
542,26.7
543,26.85
544,26.8
545,26.75
546,26.75
547,26.85
548,26.7
549,26.65
550,26.6
551,26.6
552,26.6
553,26.45
554,26.5
555,26.65
556,26.7
557,26.8
558,26.9
559,26.9
560,26.85
561,26.9
562,27
563,26.95
564,26.95
565,26.95
566,26.85
567,26.75
568,26.7
569,26.7
570,26.7
571,26.7
572,26.85
573,27.05
574,27.1
575,27.2
576,27.25
577,27.1
578,27.05
579,27.1
580,27.15
581,27.15
582,27.1
583,27.15
584,27.2
585,27.15
586,27.15
587,27.2
588,27.15
589,27.3
590,27.25
591,27.3
592,27.25
593,27.2
594,27.15
595,27.05
596,27.1
597,27.05
598,26.95
599,26.85
